PRIMARY_SAMPLE_UNIT,latitude,longitude,YEAR,REGION,COVER_CAT_NAME,HARDBOTTOM_P,group,MONTH,DAY,annual_dhw,distance_to_thermal_km
3229.0,17.916508,-67.152425,2016,PRICO,Rhodophyta cru. spp,0.0,,9.0,9.0,0.6128576,2.5687457644992975
3229.0,17.916508,-67.152425,2016,PRICO,Siderastrea siderea,1.0,,9.0,9.0,0.6128576,2.5687457644992975
3229.0,17.916508,-67.152425,2016,PRICO,Porifera spp,7.0,,9.0,9.0,0.6128576,2.5687457644992975
3229.0,17.916508,-67.152425,2016,PRICO,Turf Algae with Sediment,32.0,,9.0,9.0,0.6128576,2.5687457644992975
3048.0,17.92213,-66.99966,2016,PRICO,Agaricia agaricites,3.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Agaricia humilis,1.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Agaricia lamarcki,3.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Bare Substrate,0.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Colpophyllia natans,1.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Cyanophyta spp,1.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Dictyota spp,10.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Encrusting gorgonian,7.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Helioceris cucullata,2.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Montastraea cavernosa,3.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Orbicella faveolata,1.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Orbicella franksi,4.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Rhodophyta cru. spp,16.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Porifera spp,7.0,,9.0,9.0,0.29285708,2.62783426815201
3048.0,17.92213,-66.99966,2016,PRICO,Turf Algae with Sediment,18.0,,9.0,9.0,0.29285708,2.62783426815201
3077.0,17.92039,-67.009076,2016,PRICO,Agaricia agaricites,4.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Bare Substrate,1.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Cyanophyta spp,6.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Dictyota spp,7.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Encrusting gorgonian,6.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Gorgonians,3.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Millepora spp,2.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Orbicella faveolata,4.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Porites astreoides,5.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Porites divaricata,2.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Porites porites,1.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Rhodophyta cru. spp,22.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Porifera spp,10.0,,9.0,9.0,0.29857123,1.7612539206319777
3077.0,17.92039,-67.009076,2016,PRICO,Turf Algae with Sediment,17.0,,9.0,9.0,0.29857123,1.7612539206319777
3071.0,17.905963,-67.292132,2016,PRICO,Bare Substrate,11.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Cyanophyta spp,49.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Dictyota spp,1.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Lobophora spp,1.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,MacroOtherFleshy,3.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Porites astreoides,1.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Rhodophyta cru. spp,1.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Porifera spp,9.0,,9.0,12.0,0.4799997,2.7869990746771447
3071.0,17.905963,-67.292132,2016,PRICO,Turf Algae with Sediment,13.0,,9.0,12.0,0.4799997,2.7869990746771447
3072.0,17.906977,-67.271836,2016,PRICO,Bare Substrate,37.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Cyanophyta spp,37.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Lobophora spp,1.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Montastraea cavernosa,1.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Rhodophyta cru. spp,2.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Porifera spp,8.0,,9.0,12.0,0.4799997,2.032194405599807
3072.0,17.906977,-67.271836,2016,PRICO,Turf Algae with Sediment,14.0,,9.0,12.0,0.4799997,2.032194405599807
3073.0,17.909828,-67.239702,2016,PRICO,Bare Substrate,2.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Cyanophyta spp,6.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Dictyota spp,17.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Dichocoenia stokesii,1.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Gorgonians,2.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Lobophora spp,1.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,MacroOtherFleshy,19.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Porites astreoides,1.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Rhodophyta cru. spp,2.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Porifera spp,6.0,,9.0,12.0,0.6171433,2.2945280906437366
3073.0,17.909828,-67.239702,2016,PRICO,Turf Algae with Sediment,43.0,,9.0,12.0,0.6171433,2.2945280906437366
3119.0,17.920935,-67.233934,2016,PRICO,Bare Substrate,2.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,Dictyota spp,8.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,Gorgonians,2.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,MacroOtherFleshy,7.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,Rhodophyta cru. spp,2.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,Porifera spp,13.0,,9.0,12.0,0.6171433,1.0472878630227547
3119.0,17.920935,-67.233934,2016,PRICO,Turf Algae with Sediment,39.0,,9.0,12.0,0.6171433,1.0472878630227547
3004.0,18.376626,-67.477283,2016,PRICO,Cyanophyta spp,6.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Dictyota spp,3.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Lobophora spp,1.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,MacroOtherFleshy,7.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Rhodophyta cru. spp,4.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Porifera spp,20.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Stephanocoenia intersepta,1.0,,9.0,13.0,0.4700001,0.3006977661985938
3004.0,18.376626,-67.477283,2016,PRICO,Turf Algae with Sediment,58.0,,9.0,13.0,0.4700001,0.3006977661985938
3000.0,18.37813,-67.483492,2016,PRICO,Agaricia agaricites,6.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Bare Substrate,4.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Cyanophyta spp,8.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Dictyota spp,28.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Lobophora spp,20.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Montastraea cavernosa,1.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Orbicella faveolata,5.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Porites astreoides,4.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Pseudodiploria strigosa,1.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Rhodophyta cru. spp,15.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Porifera spp,3.0,,9.0,13.0,0.4700001,0.9607284267169228
3000.0,18.37813,-67.483492,2016,PRICO,Stephanocoenia intersepta,1.0,,9.0,13.0,0.4700001,0.9607284267169228
3012.0,18.377535,-67.480614,2016,PRICO,Bare Substrate,3.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Dictyota spp,10.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Lobophora spp,9.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Montastraea cavernosa,3.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Porites astreoides,5.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Pseudodiploria strigosa,4.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Rhodophyta cru. spp,5.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Siderastrea siderea,1.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Porifera spp,15.0,,9.0,13.0,0.4700001,0.6554766601916269
3012.0,18.377535,-67.480614,2016,PRICO,Turf Algae with Sediment,45.0,,9.0,13.0,0.4700001,0.6554766601916269
3010.0,18.38355,-67.488995,2016,PRICO,Agaricia agaricites,1.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Bare Substrate,11.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Dictyota spp,35.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,MacroOtherFleshy,2.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Millepora spp,7.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Montastraea cavernosa,6.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Porites astreoides,2.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Pseudodiploria clivosa,1.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Pseudodiploria strigosa,1.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Rhodophyta cru. spp,3.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Siderastrea siderea,1.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Porifera spp,6.0,,9.0,13.0,0.4700001,1.7558124102989299
3010.0,18.38355,-67.488995,2016,PRICO,Turf Algae with Sediment,24.0,,9.0,13.0,0.4700001,1.7558124102989299
3009.0,18.381122,-67.472087,2016,PRICO,Bare Substrate,7.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Cyanophyta spp,2.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Dictyota spp,16.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Lobophora spp,1.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,MacroOtherFleshy,1.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Millepora spp,2.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Montastraea cavernosa,1.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Porites astreoides,2.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Siderastrea siderea,3.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Porifera spp,13.0,,9.0,13.0,0.4700001,0.7471852487416784
3009.0,18.381122,-67.472087,2016,PRICO,Turf Algae with Sediment,52.0,,9.0,13.0,0.4700001,0.7471852487416784
3100.0,18.046957,-67.390244,2016,PRICO,Bare Substrate,5.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Millepora spp,1.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Montastraea cavernosa,1.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Porites astreoides,4.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Rhodophyta cru. spp,1.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Siderastrea siderea,1.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Porifera spp,14.0,,9.0,15.0,0.4657139,2.9249465709263553
3100.0,18.046957,-67.390244,2016,PRICO,Turf Algae with Sediment,63.0,,9.0,15.0,0.4657139,2.9249465709263553
3040.0,18.003446,-67.353085,2016,PRICO,Bare Substrate,22.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Cyanophyta spp,23.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Gorgonians,1.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Halimeda spp,1.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,MacroOtherFleshy,1.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Millepora spp,1.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Rhodophyta cru. spp,1.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Porifera spp,5.0,,9.0,15.0,0.4657139,3.334511040613691
3040.0,18.003446,-67.353085,2016,PRICO,Turf Algae with Sediment,39.0,,9.0,15.0,0.4657139,3.334511040613691
3089.0,17.990444,-67.348844,2016,PRICO,Bare Substrate,0.0,,9.0,15.0,0.4699996,3.050224658519371
3089.0,17.990444,-67.348844,2016,PRICO,Cyanophyta spp,2.0,,9.0,15.0,0.4699996,3.050224658519371
3089.0,17.990444,-67.348844,2016,PRICO,MacroOtherFleshy,0.0,,9.0,15.0,0.4699996,3.050224658519371
3089.0,17.990444,-67.348844,2016,PRICO,Porifera spp,0.0,,9.0,15.0,0.4699996,3.050224658519371
3089.0,17.990444,-67.348844,2016,PRICO,Turf Algae with Sediment,10.0,,9.0,15.0,0.4699996,3.050224658519371
3053.0,17.981211,-67.332557,2016,PRICO,Bare Substrate,0.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Cyanophyta spp,26.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Dictyota spp,5.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Encrusting gorgonian,2.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Gorgonians,2.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Halimeda spp,6.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,MacroOtherFleshy,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Madracis decactis,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Montastraea cavernosa,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Orbicella annularis,4.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Orbicella faveolata,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Orbicella franksi,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Peysonnellia,2.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Porites astreoides,6.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Porites porites,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Rhodophyta cru. spp,12.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Siderastrea siderea,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Porifera spp,2.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Stephanocoenia intersepta,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Turf Algae Free of Sediment,1.0,,9.0,15.0,0.4699996,1.0555080183021257
3053.0,17.981211,-67.332557,2016,PRICO,Turf Algae with Sediment,2.0,,9.0,15.0,0.4699996,1.0555080183021257
3109.0,18.032617,-67.285221,2016,PRICO,Agaricia spp,2.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Bare Substrate,1.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Cliona spp,3.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Cyanophyta spp,4.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Dictyota spp,20.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Encrusting gorgonian,2.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Gorgonians,6.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,MacroOtherFleshy,5.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Porites astreoides,2.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Rhodophyta cru. spp,6.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Siderastrea siderea,2.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Porifera spp,15.0,,9.0,15.0,0.3028571,1.3728377158822918
3109.0,18.032617,-67.285221,2016,PRICO,Turf Algae with Sediment,30.0,,9.0,15.0,0.3028571,1.3728377158822918
3110.0,17.885646,-66.459624,2016,PRICO,Bare Substrate,1.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Encrusting gorgonian,9.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Gorgonians,2.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Millepora spp,9.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Orbicella faveolata,1.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Other species,3.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Peysonnellia,30.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Porites astreoides,4.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Pseudodiploria strigosa,1.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Rhodophyta cru. spp,6.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Siderastrea siderea,4.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Porifera spp,14.0,,10.0,13.0,0.98571444,2.012726227152017
3110.0,17.885646,-66.459624,2016,PRICO,Turf Algae with Sediment,11.0,,10.0,13.0,0.98571444,2.012726227152017
3113.0,17.904155,-66.497579,2016,PRICO,Bare Substrate,0.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Lobophora spp,14.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,MacroOtherFleshy,11.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Millepora spp,2.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Peysonnellia,6.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Porites astreoides,3.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Rhodophyta cru. spp,2.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Siderastrea siderea,1.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Porifera spp,9.0,,10.0,13.0,1.0200001,3.328363736084564
3113.0,17.904155,-66.497579,2016,PRICO,Turf Algae with Sediment,29.0,,10.0,13.0,1.0200001,3.328363736084564
3098.0,17.89417,-66.52585,2016,PRICO,Bare Substrate,40.0,,10.0,13.0,0.8357144,2.1334968958868155
3098.0,17.89417,-66.52585,2016,PRICO,MacroOtherFleshy,12.0,,10.0,13.0,0.8357144,2.1334968958868155
3098.0,17.89417,-66.52585,2016,PRICO,Peysonnellia,2.0,,10.0,13.0,0.8357144,2.1334968958868155
3098.0,17.89417,-66.52585,2016,PRICO,Rhodophyta cru. spp,9.0,,10.0,13.0,0.8357144,2.1334968958868155
3098.0,17.89417,-66.52585,2016,PRICO,Siderastrea radians,1.0,,10.0,13.0,0.8357144,2.1334968958868155
3098.0,17.89417,-66.52585,2016,PRICO,Turf Algae with Sediment,32.0,,10.0,13.0,0.8357144,2.1334968958868155
3117.0,17.877358,-66.539874,2016,PRICO,Acropora cervicornis,1.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Bare Substrate,0.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Dichocoenia stokesii,2.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Gorgonians,5.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Millepora spp,5.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Other species,1.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Peysonnellia,7.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Porites astreoides,2.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Pseudodiploria strigosa,2.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Rhodophyta cru. spp,2.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Porifera spp,21.0,,10.0,13.0,0.8357144,1.5955947749949155
3117.0,17.877358,-66.539874,2016,PRICO,Turf Algae with Sediment,49.0,,10.0,13.0,0.8357144,1.5955947749949155
1018.0,18.3901,-65.56336,2016,PRICO,Agaricia agaricites,3.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Agaricia spp,1.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Bare Substrate,0.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Cyanophyta spp,2.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Dictyota spp,19.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Gorgonians,1.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,MacroOtherFleshy,6.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Montastraea cavernosa,1.0,,6.0,7.0,0.8457136,2.080625800460982
1018.0,18.3901,-65.56336,2016,PRICO,Orbicella faveolata,1.0,,6.0,7.0,0.8457136,2.080625800460982
